id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,Quantity_Prepared,Service_Type,Day_Type,Meal_Time,Customers_Count,Wastage
1001199,123,157,2126,427.8,511.25,0,1,41,48.82,Delivery,Weekday,Breakfast,42,6.26
1001200,130,24,1445,726.53,727.53,0,0,55,59.07,Delivery,Weekday,Dinner,51,3.26
1001201,117,108,2569,302.7,302.7,0,0,364,439.08,Delivery,Weekday,Breakfast,348,60.06
1001202,131,29,2826,326.92,326.92,0,0,258,287.32,Dine-in,Weekday,Lunch,268,29.32
1001203,38,42,2304,465.63,465.63,0,0,26,31.63,Delivery,Weekday,Dinner,25,4.5
1001204,126,108,1971,324.04,322.04,0,0,392,436.82,Buffet,Weekend,Breakfast,412,53.78
1001205,76,59,1885,146.53,144.53,0,0,1256,1501.45,Dine-in,Weekend,Lunch,1187,245.45
1001206,109,61,2569,309.43,310.43,0,0,568,633.09,Buffet,Weekday,Lunch,585,78.11
1001207,61,99,2322,448.14,449.14,0,0,82,99.2,Buffet,Weekday,Lunch,84,20.64
1001208,9,113,1971,290.03,292.03,0,0,269,301.46,Dine-in,Weekday,Dinner,281,32.46
1001209,69,75,2826,245.44,327.86,0,0,486,574.83,Buffet,Weekend,Lunch,448,106.6
1001210,39,13,1803,168.78,168.78,0,0,973,1080.56,Buffet,Weekday,Breakfast,922,129.07
1001211,1,106,2322,317.19,383.15,0,1,528,632.64,Dine-in,Weekday,Lunch,486,104.64
1001212,22,34,2306,338.53,339.53,0,0,81,90.06,Buffet,Weekday,Breakfast,73,10.87
1001213,99,36,1311,128.04,168.84,0,0,339,358.37,Buffet,Weekday,Lunch,353,23.24
1001214,142,32,1993,117.4,116.4,0,0,419,477.95,Dine-in,Weekday,Lunch,431,58.95
1001215,131,93,1754,291.03,291.03,0,0,621,711.05,Delivery,Weekday,Lunch,574,72.04
1001216,3,106,1754,280.33,280.33,0,0,377,463.84,Buffet,Weekday,Dinner,347,104.21
1001217,71,76,2569,291.0,291.0,0,0,108,122.6,Delivery,Weekday,Dinner,103,11.68
1001219,6,66,2492,447.23,447.23,0,0,15,18.13,Buffet,Weekend,Breakfast,13,3.76
1001220,39,75,2490,244.5,242.5,0,0,283,318.38,Dine-in,Weekday,Lunch,287,35.38
1001221,123,129,1571,582.03,583.03,0,0,55,65.11,Delivery,Weekday,Breakfast,58,8.09
1001222,144,139,1971,290.06,291.06,0,0,175,197.9,Delivery,Weekday,Lunch,184,18.32
1001223,71,17,2322,446.23,446.23,0,0,69,83.95,Buffet,Weekday,Dinner,68,17.94
1001224,92,52,2290,302.64,298.79,0,1,1527,1844.42,Buffet,Weekday,Breakfast,1485,380.9
1001225,105,80,1062,163.99,163.99,0,0,690,792.95,Dine-in,Weekend,Dinner,662,102.95
1001228,119,65,1971,290.06,290.06,0,0,647,802.69,Dine-in,Weekend,Lunch,632,155.69
1001229,88,66,2664,311.43,310.43,0,0,285,306.94,Buffet,Weekday,Dinner,310,26.33
1001230,92,174,1962,436.53,680.03,1,0,1215,1330.73,Dine-in,Weekday,Lunch,1248,115.73
1001231,123,89,1230,515.13,513.13,0,0,41,48.77,Buffet,Weekday,Dinner,40,9.32
1001232,27,13,2490,252.2,254.2,0,0,593,628.33,Dine-in,Weekend,Lunch,613,35.33
1001233,140,41,1962,548.08,641.23,0,0,243,300.12,Delivery,Weekend,Dinner,247,45.7
1001234,104,129,2139,285.21,284.21,0,0,15,18.35,Dine-in,Weekend,Dinner,15,3.35
1001236,16,113,1885,120.28,120.28,0,0,189,205.84,Buffet,Weekday,Lunch,188,20.21
1001237,74,39,1727,402.55,402.55,0,0,419,461.35,Buffet,Weekday,Lunch,449,50.82
1001238,64,146,2867,631.53,629.53,0,0,108,125.87,Dine-in,Weekday,Lunch,115,17.87
1001239,99,68,1878,280.33,280.33,0,0,325,397.08,Delivery,Weekday,Dinner,340,57.66
1001240,37,17,1109,292.97,291.97,0,0,635,763.67,Buffet,Weekday,Dinner,661,154.4
1001241,126,73,2490,195.94,254.14,0,1,418,450.58,Delivery,Weekend,Lunch,413,26.06
1001242,120,75,2581,652.84,652.84,0,0,204,223.92,Dine-in,Weekday,Dinner,209,19.92
1001243,93,101,1248,153.26,154.26,0,0,15,17.62,Buffet,Weekday,Breakfast,13,3.14
1001244,145,50,1525,319.13,290.03,0,1,162,197.19,Dine-in,Weekday,Dinner,156,35.19
1001245,95,67,2704,290.03,290.03,0,0,270,315.54,Delivery,Weekday,Dinner,271,36.43
1001247,91,39,1778,163.99,184.33,0,0,109,131.19,Delivery,Weekend,Dinner,110,17.75
1001248,52,143,1216,417.13,416.13,0,0,15,17.95,Delivery,Weekday,Dinner,13,2.36
1001249,142,110,1543,483.09,483.09,0,0,42,50.71,Delivery,Weekday,Lunch,41,6.97
1001250,100,126,1109,295.91,294.91,0,0,271,307.39,Dine-in,Weekday,Lunch,280,36.39
1001251,60,162,1062,162.99,162.99,0,0,162,181.41,Delivery,Weekday,Lunch,159,15.53
1001252,114,24,1778,159.08,184.36,1,0,635,686.65,Dine-in,Weekday,Breakfast,675,51.65
1001253,76,59,1803,202.73,203.73,0,0,148,159.69,Delivery,Weekend,Dinner,138,9.35
1001254,48,20,2444,620.86,620.86,0,0,80,97.73,Delivery,Weekend,Lunch,81,14.18
1001255,119,80,2569,303.64,304.64,0,0,528,599.56,Dine-in,Weekend,Lunch,480,71.56
1001256,96,32,2492,291.0,446.23,0,1,108,129.12,Dine-in,Weekday,Lunch,118,21.12
1001257,123,59,2304,468.51,469.51,0,0,67,74.21,Dine-in,Weekday,Lunch,65,7.21
1001258,33,89,1993,122.28,120.28,0,0,594,652.93,Buffet,Weekday,Lunch,621,70.72
1001259,82,162,1207,320.1,321.1,0,0,121,144.88,Delivery,Weekday,Lunch,113,19.1
1001260,112,145,1109,275.54,320.13,0,0,242,280.63,Dine-in,Weekend,Dinner,242,38.63
1001261,108,36,1216,340.5,389.03,0,0,41,49.41,Dine-in,Weekday,Dinner,44,8.41
1001262,27,74,2322,323.01,325.01,0,0,109,131.16,Buffet,Weekend,Breakfast,98,26.59
1001263,89,53,1571,583.03,583.03,0,0,55,60.67,Dine-in,Weekday,Breakfast,57,5.67
1001264,102,10,1311,172.66,174.66,0,0,972,1124.84,Buffet,Weekday,Lunch,1031,183.41
1001265,36,17,2304,485.03,485.03,0,0,28,32.74,Dine-in,Weekday,Dinner,30,4.74
1001267,114,43,2126,435.53,532.53,0,1,149,162.82,Dine-in,Weekday,Lunch,138,13.82
1001268,95,109,2826,248.35,320.13,0,0,932,1150.93,Delivery,Weekday,Lunch,921,175.14
1001269,129,61,2704,321.13,320.13,0,0,94,105.84,Dine-in,Weekday,Lunch,88,11.84
1001270,76,104,2640,290.03,291.03,0,0,80,92.55,Dine-in,Weekend,Dinner,85,12.55
1001271,113,74,1754,237.68,288.09,0,1,325,345.81,Buffet,Weekday,Dinner,307,24.97
1001272,144,132,1062,189.18,190.18,0,0,593,728.93,Buffet,Weekday,Lunch,623,163.12
1001273,17,68,2867,659.63,659.63,0,0,41,46.8,Buffet,Weekday,Lunch,38,6.96
1001274,111,124,1885,150.35,146.47,0,1,458,495.31,Delivery,Weekend,Dinner,448,29.85
1001275,113,157,2826,310.43,309.43,0,0,203,220.73,Buffet,Weekday,Dinner,211,21.28
1001276,16,26,2306,307.52,308.52,0,0,40,46.37,Dine-in,Weekday,Dinner,40,6.37
1001277,16,43,2322,318.19,385.12,0,1,662,753.85,Dine-in,Weekday,Lunch,655,91.85
1001278,129,10,1438,194.0,195.0,0,0,81,97.63,Buffet,Weekday,Dinner,79,19.96
1001279,107,129,2304,474.39,472.39,0,0,26,29.94,Dine-in,Weekday,Dinner,23,3.94
1001280,20,42,1962,486.03,641.23,1,0,162,179.75,Buffet,Weekend,Lunch,172,21.3
1001281,35,55,2664,332.71,333.71,0,0,107,115.01,Delivery,Weekend,Lunch,100,6.41
1001282,93,99,2956,581.03,583.03,0,0,53,64.17,Dine-in,Weekday,Lunch,50,11.17
1001283,8,65,2306,242.5,339.53,1,0,81,94.56,Dine-in,Weekday,Lunch,76,13.56
1001284,124,61,1230,324.98,325.98,0,0,136,145.03,Buffet,Weekday,Breakfast,127,10.84
1001286,75,153,2490,252.2,252.2,0,0,528,655.13,Buffet,Weekday,Dinner,571,152.56
1001287,143,52,1525,321.13,321.13,0,0,458,562.56,Dine-in,Weekday,Breakfast,460,104.56
1001288,66,11,2581,678.03,680.03,0,0,82,87.01,Dine-in,Weekday,Dinner,78,5.01
1001289,14,36,2581,622.8,622.8,0,0,149,161.44,Dine-in,Weekend,Dinner,139,12.44
1001290,80,68,1993,119.31,119.31,0,0,337,357.67,Dine-in,Weekday,Breakfast,338,20.67
1001291,102,13,2444,612.13,611.13,0,0,163,195.53,Buffet,Weekday,Lunch,169,39.04
1001292,88,94,2290,233.8,233.8,0,0,514,559.07,Buffet,Weekday,Breakfast,547,54.08
1001294,110,34,2104,582.03,581.03,0,0,134,140.84,Buffet,Weekday,Dinner,121,8.21
1001295,141,74,2104,582.03,581.03,0,0,14,15.04,Dine-in,Weekday,Breakfast,14,1.04
1001296,143,14,1878,321.13,319.13,0,0,40,44.84,Buffet,Weekday,Dinner,39,5.81
1001297,20,145,2492,446.23,446.23,0,0,41,49.53,Buffet,Weekend,Breakfast,41,10.24
1001299,25,145,2760,175.63,222.13,0,0,68,74.95,Dine-in,Weekday,Dinner,73,6.95
1001300,97,132,1847,195.0,196.0,0,0,68,74.0,Dine-in,Weekend,Dinner,74,6.0
1001301,74,162,1754,291.03,291.03,1,0,810,957.1,Dine-in,Weekday,Dinner,775,147.1
1001302,72,32,1993,119.31,119.31,0,0,190,212.27,Buffet,Weekday,Lunch,201,26.72
1001303,93,132,1445,669.33,669.33,0,0,42,48.6,Buffet,Weekday,Lunch,43,7.92
1001304,9,146,2631,260.93,259.99,0,1,13,14.96,Dine-in,Weekday,Dinner,11,1.96
1001305,115,61,2444,707.13,709.13,0,0,14,17.14,Dine-in,Weekday,Lunch,14,3.14
1001306,74,52,2704,244.5,291.03,1,0,419,455.19,Dine-in,Weekday,Dinner,400,36.19
1001307,84,34,1778,177.51,177.51,0,0,40,45.88,Dine-in,Weekend,Dinner,42,5.88
1001308,51,102,1445,510.28,630.53,0,0,15,16.41,Buffet,Weekday,Dinner,14,1.69
1001309,133,80,2104,582.03,583.03,0,0,41,47.4,Buffet,Weekend,Dinner,41,7.68
1001310,121,108,1230,323.01,384.15,1,0,243,264.37,Delivery,Weekday,Breakfast,259,17.1
1001311,132,109,1062,162.02,193.09,0,1,555,665.87,Dine-in,Weekend,Lunch,589,110.87
1001312,20,92,1878,242.53,243.53,0,0,15,16.72,Dine-in,Weekend,Dinner,15,1.72
1001313,39,32,1525,290.03,291.03,0,0,82,93.07,Buffet,Weekday,Lunch,80,13.28
1001314,81,106,2322,321.1,383.15,0,1,567,626.39,Buffet,Weekday,Dinner,530,71.27
1001315,1,61,1216,388.03,466.63,0,1,95,101.03,Delivery,Weekday,Lunch,89,4.82
1001316,136,29,1727,324.95,423.95,1,1,661,811.35,Delivery,Weekday,Breakfast,628,120.28
1001317,98,143,1778,160.08,161.08,0,0,82,87.0,Dine-in,Weekend,Dinner,78,5.0
1001318,16,149,1230,321.13,319.13,0,0,188,219.2,Dine-in,Weekday,Lunch,195,31.2
1001319,114,101,2760,243.53,243.53,0,0,27,30.48,Delivery,Weekday,Dinner,25,2.78
1001320,120,174,1778,192.09,193.09,0,0,513,571.95,Dine-in,Weekday,Lunch,556,58.95
1001321,122,64,2322,314.34,291.03,0,1,188,222.44,Delivery,Weekday,Lunch,197,27.55
1001322,50,86,1885,121.25,143.56,0,0,541,635.09,Delivery,Weekday,Lunch,514,75.27
1001323,109,157,2826,259.99,310.43,0,1,447,496.93,Dine-in,Weekday,Breakfast,409,49.93
1001324,37,26,1971,311.43,309.43,0,0,163,192.84,Dine-in,Weekday,Dinner,152,29.84
1001325,6,58,1216,417.13,417.13,0,0,40,49.6,Dine-in,Weekend,Dinner,40,9.6
1001326,133,27,2640,321.13,321.13,0,0,108,134.92,Dine-in,Weekend,Breakfast,107,26.92
1001327,56,101,1062,185.33,183.33,0,0,379,464.03,Buffet,Weekend,Lunch,375,102.04
1001328,26,74,1902,485.03,484.03,0,0,15,17.12,Buffet,Weekday,Breakfast,13,2.54
1001329,130,50,2306,337.62,337.62,0,0,26,27.88,Dine-in,Weekday,Breakfast,27,1.88
1001330,118,64,2707,179.48,231.86,0,0,323,379.65,Buffet,Weekend,Lunch,317,67.98
1001331,64,14,1438,241.53,241.53,0,0,13,15.21,Buffet,Weekday,Dinner,11,2.65
1001332,61,10,1062,161.05,183.39,0,0,1270,1425.52,Buffet,Weekday,Breakfast,1316,186.62
1001333,121,50,1993,119.31,120.31,0,0,393,477.7,Buffet,Weekday,Breakfast,359,101.64
1001334,115,99,1207,349.26,495.73,0,0,149,171.86,Delivery,Weekday,Breakfast,136,18.29
1001335,91,137,2826,303.64,302.64,0,0,622,671.74,Dine-in,Weekend,Dinner,604,49.74
1001336,3,153,2707,196.0,196.0,0,0,485,573.1,Dine-in,Weekday,Dinner,522,88.1
1001337,87,113,2631,96.03,150.41,0,0,122,140.33,Dine-in,Weekday,Dinner,127,18.33
1001338,8,146,2581,608.19,608.19,0,0,123,146.42,Dine-in,Weekday,Dinner,117,23.42
1001339,110,11,2760,241.53,242.53,0,0,107,123.95,Buffet,Weekday,Breakfast,97,20.34
1001340,94,51,1993,144.59,142.59,0,0,620,654.39,Dine-in,Weekday,Dinner,558,34.39
1001341,120,143,1525,290.03,290.03,0,0,69,84.82,Buffet,Weekday,Lunch,70,18.98
1001342,137,74,1230,368.63,369.63,0,0,96,115.11,Dine-in,Weekday,Lunch,100,19.11
1001343,42,72,2581,679.03,679.03,0,0,82,90.44,Buffet,Weekend,Dinner,84,10.13
1001344,78,177,2760,196.0,195.0,0,0,54,61.61,Dine-in,Weekday,Dinner,55,7.61
1001345,136,27,1558,549.08,641.23,1,1,283,320.22,Buffet,Weekday,Lunch,299,44.66
1001346,116,113,1558,463.69,641.23,1,1,312,340.98,Dine-in,Weekday,Lunch,342,28.98
1001347,81,30,2826,321.13,321.13,0,0,366,403.5,Delivery,Weekday,Lunch,361,30.0
1001348,55,106,1216,514.13,515.13,0,0,26,27.92,Dine-in,Weekend,Lunch,27,1.92
1001349,84,72,1438,213.43,212.43,0,0,42,47.35,Buffet,Weekend,Lunch,43,6.42
1001351,16,93,2826,279.36,281.36,0,0,297,328.03,Delivery,Weekday,Breakfast,318,24.82
1001352,109,34,2304,472.39,473.39,0,0,26,28.84,Buffet,Weekday,Lunch,26,3.41
1001353,10,77,2304,481.12,483.12,0,0,42,49.49,Buffet,Weekday,Lunch,38,8.99
1001354,49,77,1727,402.55,403.55,0,0,107,121.34,Dine-in,Weekend,Dinner,112,14.34
1001355,39,153,1754,295.91,295.91,0,0,554,686.87,Dine-in,Weekday,Breakfast,556,132.87
1001356,5,137,1230,395.82,377.39,0,1,188,206.87,Buffet,Weekday,Dinner,177,22.64
1001357,133,24,1571,581.03,582.03,0,0,175,213.43,Delivery,Weekend,Lunch,192,30.74
1001358,105,55,2826,334.71,334.71,0,0,204,243.52,Delivery,Weekend,Lunch,189,31.62
1001359,46,65,2322,307.52,307.52,0,0,350,407.85,Buffet,Weekday,Lunch,331,69.42
1001360,20,162,2492,447.23,445.23,0,0,123,152.47,Dine-in,Weekend,Lunch,130,29.47
1001361,81,124,2139,308.49,309.49,0,0,14,14.77,Dine-in,Weekday,Breakfast,13,0.77
1001362,72,108,2539,145.53,145.53,0,0,553,642.48,Dine-in,Weekday,Dinner,511,89.48
1001363,68,80,1216,408.43,408.43,0,0,15,17.51,Buffet,Weekday,Breakfast,15,3.01
1001364,97,113,2490,242.5,243.5,0,0,460,506.75,Dine-in,Weekend,Dinner,433,46.75
1001365,92,152,1754,292.03,292.03,0,0,378,397.85,Buffet,Weekday,Lunch,383,23.82
1001366,49,113,1230,286.21,315.31,1,1,555,691.42,Buffet,Weekend,Dinner,552,163.7
1001367,126,10,2577,291.03,292.03,0,0,256,271.55,Buffet,Weekend,Lunch,231,18.66
1001368,25,104,1247,446.23,446.23,0,0,13,16.1,Dine-in,Weekday,Lunch,12,3.1
1001369,87,80,1878,194.03,290.03,1,1,203,214.19,Delivery,Weekday,Lunch,199,8.95
1001370,93,108,2577,290.03,291.03,0,0,190,200.35,Dine-in,Weekday,Lunch,173,10.35
1001371,45,106,2664,326.89,328.89,0,0,499,600.54,Dine-in,Weekday,Dinner,455,101.54
1001372,50,157,2581,639.23,641.23,0,0,229,272.31,Dine-in,Weekday,Lunch,237,43.31
1001373,60,10,1754,236.74,309.43,1,1,2416,2950.0,Dine-in,Weekday,Lunch,2393,534.0
1001375,85,42,1543,389.03,514.13,0,0,28,31.66,Buffet,Weekday,Dinner,25,4.39
1001376,114,102,2569,311.43,311.43,0,0,474,555.38,Dine-in,Weekday,Dinner,469,81.38
1001377,144,186,1109,294.91,295.91,0,0,270,320.94,Dine-in,Weekday,Dinner,251,50.94
1001378,35,152,2631,149.41,261.93,0,1,134,145.09,Delivery,Weekend,Dinner,135,8.87
1001379,47,29,2492,290.03,446.23,0,1,81,94.28,Dine-in,Weekday,Dinner,74,13.28
1001380,127,73,1062,179.48,180.48,0,0,257,302.72,Delivery,Weekday,Lunch,244,36.58
1001381,93,143,2304,515.13,514.13,0,0,67,78.9,Delivery,Weekday,Lunch,70,9.52
1001382,107,83,2867,485.03,709.13,1,1,135,159.71,Dine-in,Weekday,Dinner,126,24.71
1001384,120,13,1558,697.43,698.43,0,0,41,49.52,Dine-in,Weekday,Dinner,42,8.52
1001385,106,74,2631,154.26,155.26,0,0,67,80.33,Delivery,Weekday,Lunch,60,10.66
1001386,115,106,2956,581.03,583.03,0,0,28,34.53,Buffet,Weekday,Dinner,26,7.84
1001387,65,26,2640,280.33,280.33,0,0,81,85.06,Dine-in,Weekday,Lunch,76,4.06
1001388,28,57,1558,641.23,641.23,0,0,27,31.79,Dine-in,Weekend,Lunch,24,4.79
1001389,12,102,2126,486.03,485.03,1,1,68,72.71,Buffet,Weekday,Lunch,73,5.65
1001390,74,59,1878,292.03,292.03,0,0,82,94.28,Buffet,Weekday,Lunch,86,14.74
1001391,109,137,1525,261.93,262.93,0,0,890,1029.81,Buffet,Weekday,Breakfast,916,167.77
1001392,112,51,2322,320.13,483.09,0,1,744,850.73,Dine-in,Weekend,Lunch,689,106.73
1001393,135,20,1525,319.13,321.13,0,0,109,114.51,Dine-in,Weekday,Lunch,107,5.51
1001394,88,104,2139,308.49,309.49,0,0,40,44.37,Dine-in,Weekday,Lunch,42,4.37
1001395,28,137,1438,243.5,243.5,0,1,54,58.98,Dine-in,Weekend,Dinner,58,4.98
1001396,138,26,1062,177.54,178.54,0,0,350,386.86,Buffet,Weekday,Lunch,373,44.23
1001397,35,58,1971,309.43,311.43,0,0,257,317.47,Buffet,Weekend,Dinner,273,72.56
1001398,119,36,1247,445.23,446.23,0,0,28,29.73,Buffet,Weekend,Dinner,29,2.08
1001399,26,113,2126,484.03,552.93,0,0,13,14.18,Delivery,Weekday,Lunch,14,0.94
1001400,7,152,2704,280.33,280.33,0,0,121,134.59,Buffet,Weekend,Lunch,127,16.31
1001401,90,77,2490,195.0,243.5,1,1,580,689.86,Buffet,Weekend,Lunch,590,131.83
1001402,117,161,1971,287.15,286.15,0,0,149,183.56,Dine-in,Weekday,Lunch,163,34.56
1001403,86,83,2290,231.86,260.93,0,0,999,1055.05,Dine-in,Weekday,Dinner,923,56.05
1001404,87,20,1993,143.62,143.62,0,0,446,531.54,Delivery,Weekday,Dinner,443,68.43
1001405,29,108,2492,305.58,388.03,1,0,96,114.67,Dine-in,Weekday,Lunch,86,18.67
1001406,79,27,2569,335.65,335.65,0,0,176,193.09,Buffet,Weekday,Lunch,163,20.51
1001407,124,10,2664,302.64,302.64,0,0,944,1157.83,Buffet,Weekday,Lunch,971,256.6
1001408,52,174,2826,320.16,319.16,0,0,770,928.06,Delivery,Weekday,Dinner,734,126.45
1001409,31,146,2306,340.53,339.53,0,0,26,29.02,Buffet,Weekday,Breakfast,25,3.62
1001410,138,102,1727,446.23,446.23,0,0,108,119.78,Buffet,Weekday,Lunch,108,14.14
1001413,64,29,2664,327.89,328.89,0,0,310,344.52,Dine-in,Weekday,Breakfast,302,34.52
1001414,105,152,2704,260.93,262.93,0,0,202,216.08,Dine-in,Weekend,Lunch,203,14.08
1001415,125,110,1558,511.19,658.63,0,0,81,94.64,Delivery,Weekend,Breakfast,77,10.91
1001416,100,11,2444,435.53,668.33,0,0,445,512.51,Delivery,Weekday,Lunch,473,54.01
1001417,129,74,2704,321.13,320.13,0,1,27,32.28,Buffet,Weekday,Lunch,26,6.34
1001418,90,86,2494,212.43,212.43,0,0,53,65.4,Buffet,Weekend,Dinner,54,14.88
1001419,72,11,2490,254.2,253.2,0,0,635,716.59,Delivery,Weekday,Dinner,648,65.27
1001421,33,146,1754,242.5,242.5,0,0,944,1078.99,Dine-in,Weekday,Breakfast,970,134.99
1001423,2,75,1993,96.06,119.31,1,0,365,446.22,Dine-in,Weekday,Lunch,358,81.22
1001424,77,132,1109,271.66,270.66,0,0,419,471.31,Delivery,Weekend,Breakfast,443,41.85
1001426,107,43,2704,243.5,290.03,0,1,500,597.16,Dine-in,Weekday,Lunch,513,97.16
1001428,140,145,2569,304.61,339.53,0,0,217,234.85,Dine-in,Weekend,Dinner,220,17.85
1001429,134,152,2707,181.42,180.42,0,0,176,205.92,Delivery,Weekday,Dinner,179,23.94
1001430,87,59,1847,214.43,212.43,0,0,26,28.45,Buffet,Weekday,Dinner,25,2.94
1001432,93,97,2306,349.23,349.23,0,0,41,47.59,Delivery,Weekday,Lunch,39,5.27
1001433,6,39,1727,244.44,402.55,1,1,823,913.31,Buffet,Weekend,Dinner,902,108.37
1001434,133,93,2569,339.53,340.53,0,0,230,246.1,Dine-in,Weekend,Lunch,227,16.1
1001435,76,64,1971,244.5,311.43,0,0,204,225.7,Dine-in,Weekend,Lunch,210,21.7
1001436,97,51,2139,308.49,307.49,0,0,67,78.67,Buffet,Weekend,Dinner,69,14.0
1001437,110,157,1248,139.74,137.74,0,0,27,28.93,Dine-in,Weekday,Lunch,26,1.93
1001438,37,51,1543,485.03,484.03,0,0,69,75.35,Buffet,Weekday,Dinner,74,7.62
1001440,99,20,2826,328.86,328.86,0,0,177,220.12,Dine-in,Weekday,Lunch,185,43.12
1001441,17,110,1216,417.13,418.13,0,0,53,64.87,Delivery,Weekday,Breakfast,56,9.5
1001442,14,92,1109,287.12,289.12,0,0,204,219.31,Delivery,Weekend,Dinner,223,12.25
1001443,48,177,2139,307.49,307.49,0,0,13,15.15,Dine-in,Weekend,Breakfast,14,2.15
1001444,6,89,2139,436.53,435.53,0,0,14,14.94,Dine-in,Weekend,Dinner,15,0.94
1001445,36,153,1247,445.23,445.23,0,0,14,14.81,Delivery,Weekday,Breakfast,13,0.65
1001446,52,99,1962,680.03,679.03,0,0,217,269.13,Buffet,Weekday,Lunch,222,62.56
1001447,142,109,2826,377.33,379.33,0,0,284,333.93,Buffet,Weekday,Dinner,270,59.92
1001448,55,36,1216,406.43,406.43,0,0,69,81.0,Dine-in,Weekend,Lunch,75,12.0
1001449,112,52,1847,244.5,242.5,0,0,55,68.57,Buffet,Weekend,Dinner,50,16.28
1001451,45,132,1962,486.03,680.03,1,0,809,931.22,Buffet,Weekday,Lunch,774,146.66
1001452,58,109,2494,242.53,242.53,0,0,42,48.16,Dine-in,Weekday,Lunch,43,6.16
1001453,95,68,2704,290.03,290.03,0,0,81,99.17,Dine-in,Weekday,Lunch,88,18.17
1001454,2,14,2581,582.03,618.89,1,1,339,388.01,Delivery,Weekday,Lunch,314,39.21
1001455,79,129,1207,320.1,321.1,0,0,135,154.83,Dine-in,Weekday,Lunch,140,19.83
1001456,132,139,1207,307.52,369.63,1,1,175,185.61,Buffet,Weekend,Dinner,159,12.73
1001457,42,174,1770,485.03,486.03,0,0,26,32.15,Dine-in,Weekend,Dinner,27,6.15
1001458,143,26,2707,210.55,235.74,0,0,189,227.25,Delivery,Weekday,Lunch,174,30.6
1001459,119,67,2490,290.03,291.03,0,0,257,288.41,Buffet,Weekend,Dinner,268,37.69
1001460,8,61,1727,425.83,425.83,0,0,284,348.74,Buffet,Weekday,Dinner,262,77.69
1001461,67,76,2494,241.53,241.53,0,0,42,46.75,Delivery,Weekday,Breakfast,41,3.8
1001462,4,26,1062,178.54,177.54,0,0,324,398.51,Buffet,Weekday,Lunch,305,89.41
1001463,145,113,1902,445.23,447.23,0,0,15,17.25,Dine-in,Weekday,Lunch,14,2.25
1001464,108,86,1878,212.46,291.03,1,1,176,190.01,Buffet,Weekday,Breakfast,179,16.81
1001465,45,86,1248,155.26,154.26,0,0,121,142.73,Delivery,Weekday,Breakfast,132,17.38
1001466,41,149,2569,327.89,327.89,0,0,55,61.75,Dine-in,Weekend,Breakfast,54,6.75
1001467,33,34,2581,639.23,641.23,0,0,149,173.45,Delivery,Weekday,Dinner,163,19.56
1001469,93,89,1754,367.69,365.69,0,0,312,337.95,Dine-in,Weekday,Breakfast,331,25.95
1001470,12,10,2867,619.86,620.86,0,0,163,176.65,Buffet,Weekday,Dinner,166,16.38
1001471,64,36,1962,434.59,678.03,1,1,985,1091.99,Buffet,Weekday,Dinner,917,128.39
1001472,42,89,1247,447.23,447.23,0,0,28,32.29,Dine-in,Weekend,Lunch,30,4.29
1001473,55,104,1885,120.28,140.65,0,1,1646,1810.34,Dine-in,Weekend,Lunch,1669,164.34
1001474,144,65,1230,363.81,363.81,0,0,82,91.32,Dine-in,Weekday,Lunch,87,9.32
1001475,58,64,1207,308.46,310.46,0,0,215,230.8,Dine-in,Weekday,Lunch,225,15.8
1001476,65,74,2322,324.01,323.01,0,0,123,150.38,Buffet,Weekday,Lunch,119,32.86
1001477,65,39,2640,281.33,280.33,0,0,82,93.75,Dine-in,Weekday,Dinner,84,11.75
1001478,120,67,1207,386.12,386.12,0,0,123,134.08,Dine-in,Weekday,Lunch,120,11.08
1001479,53,50,2126,437.5,553.93,0,0,26,30.13,Delivery,Weekday,Lunch,27,3.3
1001481,100,124,2826,328.86,328.86,0,0,432,475.2,Buffet,Weekday,Lunch,437,51.84
1001482,43,66,2126,553.93,552.93,0,0,40,47.99,Dine-in,Weekday,Dinner,40,7.99
1001483,139,93,1207,355.99,357.99,0,0,55,68.0,Buffet,Weekend,Lunch,53,15.6
1001484,85,65,1770,485.03,485.03,0,0,28,31.3,Dine-in,Weekday,Breakfast,29,3.3
1001485,145,43,2867,727.53,727.53,0,0,28,34.39,Buffet,Weekday,Dinner,27,7.67
1001486,110,124,1311,65.02,213.43,0,0,67,74.72,Dine-in,Weekday,Dinner,66,7.72
1001487,28,20,2494,244.5,244.5,0,0,15,17.95,Buffet,Weekend,Dinner,14,3.54
1001488,141,104,2577,321.13,320.13,0,0,67,80.99,Buffet,Weekday,Lunch,67,16.79
1001489,37,109,2581,438.5,679.03,1,1,1067,1252.48,Dine-in,Weekday,Lunch,1089,185.48
1001490,89,109,2704,292.03,291.03,0,0,80,90.72,Buffet,Weekday,Lunch,82,12.86
1001491,55,94,1962,485.03,641.23,1,0,323,352.37,Dine-in,Weekend,Dinner,306,29.37
1001492,117,91,1885,150.35,152.35,0,0,53,59.68,Dine-in,Weekday,Dinner,54,6.68
1001493,43,113,2444,629.53,631.53,0,0,28,32.73,Dine-in,Weekday,Dinner,28,4.73
1001494,97,59,1847,195.0,194.0,0,0,41,43.7,Delivery,Weekend,Lunch,38,2.16
1001495,132,132,2631,165.93,165.93,0,0,27,28.86,Delivery,Weekend,Lunch,24,1.49
